id,title,author,intro,tags,genre,series_count,view_count,recommend_count,link
3030,선독점 종말에 쉘터 짓는 연금술사,DRAIN,"현실이 된 뽑기 게임.
컬렉션까지 등장했다.
하지만 할만했다.
나는 모든 걸 강화 할 수 있으니까.
심지어 그게 내 신체라도.","판타지,현대판타지,게임시스템,디스토피아,레이드,생존,아포칼립스","현대판타지, 판타지",207 회,"419,601","13,280",https://novel.munpia.com/337895
3031,선독점 게임 속 연금술사,Rovin,견습 연금술사는 그가 게임 속에서 구하고 있는 세상이 현실 세계와 똑같다는 사실을 깨달았다.,판타지,"판타지, 퓨전",151 회,"898,907","44,909",https://novel.munpia.com/355990
3032,선독점 루퍼와 함께,호프파트,"현실의 모진 폭력에 당한 고등학생 자퇴생 하동욱,
삶의 끝자락에서 어머니가 주신 게임 하나를 받게 되는데...
그 곳에서 만난 루퍼와 함께, 자신을 찍어 누르는 많은 것을 이겨내야 한다!
가지고 싶은 건 싸워서 쟁취해야 한다.
그러나 싸운다고 해서 무조건 가질 수 있는 건 아니지만,
그냥 빼앗기는 것보다는 일단 싸우고 보는 게 더 낫다.","판타지,현대판타지,게임,게임시스템,먼치킨,나혼자,노가다,상태창","게임, 판타지",175 회,"7,309",51,https://novel.munpia.com/357704
3033,선독점 우주 군벌가 망나니,행운요정,"불의의 교통사고.
눈을 떠보니 다른 세상의,
망나니가 되어 있었다.

#스페이스 오페라","현대판타지,SF","SF, 현대판타지",201 회,"3,350,248","102,595",https://novel.munpia.com/328128
3034,선독점 강속구로 인생 역전!,흑곰작가,"제구는 기본~
강속구 장착!
그럼 인생 역전-!
내 인생 마지막 불꽃은 강속구와 함께!",,"스포츠, 현대판타지",182 회,"414,627","6,406",https://novel.munpia.com/346339
3035,이혼한 1세대 강화헌터,청월검™,"처음 괴물이 나타나 사람들을 학살하자 군대가 나섰지만 패배를 하였다.

인류가 괴물을 상대로 패배를 겪으며 점차 희망을 잃어 갈때 사이커가 등장하였다. 하지만 사이커의 숫자는 부족했고 인류는 생존을 위해 평범한 사람을 강화하여 괴물과 싸워 나갔다.
인류를 위해 스스로를 희생한 강화인간들을 영웅이라 부르며 사람들은 그들에게 환호를 하였다.

그렇게 20년이 흘렀다.

현재 5세대 강화인간 까지 나왔고 20년 전 처음 등장한 1세대 강화인간은 퇴물 취급을 받으며 강제로 은퇴를 하고 있다. 하지만 은퇴를 하게 되면 강화 부작용으로 인한 치료비와 생활비는 누가 준단 말인가? 하지만 부족한 기술로 강화된 강화인간에게는 할수 있는 일이 제한적이였다.

다른 헌터와는 경쟁이 되지도 않고 강화 부작용에 들어갈 돈은 많은데 벌 곳은 없다. 그런 상황에서 아내는 이혼을 하자고 한다.","판타지,현대판타지,퓨전,SF,좀비,히어로,외계인,용사,이종족,엘프","판타지, 퓨전",200 회,"10,334",82,https://novel.munpia.com/378139
3036,선독점 오스만제국 군인으로 살아남기,라가불린,"나름대로 평범하게 튀르키예 역사를 전공하던 대학원생이었는데 정신차려보니 내가 연구하던 오스만 제국으로 떨어졌다.

게다가 왕이나 귀족도 아니고 하필이면 오스만의 군인인 예니체리의 몸으로.

사망 플래그가 즐비한 이 시대에서 무사히 살아남을 수 있을까?","대체역사,빙의,전쟁,정치,중세,군인,세계사","대체역사, 전쟁·밀리터리",218 회,"886,089","34,918",https://novel.munpia.com/336743
3037,선독점 탑 컨설턴트,간편한인생,"열 손가락 안에 드는 대기업 전략기획실 말단직원이었던 하정운.
소모품처럼 쓰고 버려지는 상사를 보고 회사를 뛰쳐나온다.
퇴사 전에 장난처럼 썼던 보고서가 뒤늦게 파장을 일으키게 되고.
재벌가나 최상류층의 컨설팅 서비스를 제공하는 회사 A&Z에서 컨택을 받게 되는데…….



연재 시간 : 월~금 저녁 6시","현대판타지,명품,재벌,연예계,이능력,정치,기타_전문직,해결사","현대판타지, 판타지",248 회,"1,616,315","48,092",https://novel.munpia.com/338270
3038,선독점 피아노 천재가 재능을 못숨김,밀크티™,"한 시대를 풍미했던 천재 피아니스트.
어느날 눈을 떴더니 50년의 뒤의 한국이란다.
숨기기엔 너무 거대한 그의 클래식이, 현대의 세계에 울려퍼진다.","현대판타지,퓨전,재벌,천재,음악,환생,연주가","현대판타지, 퓨전",150 회,"570,581","14,605",https://novel.munpia.com/356589
3039,"선독점 3류 작가, 알고 보니 천재 감독",글베짱이,"3류 웹소설 작가가 천재 드라마 작가가 되었다.
그런데 드라마 감독을 하게 됐다,","현대판타지,퓨전,시스템,이능력,초능력,감독,작가,각성","현대판타지, 퓨전",150 회,"96,146","1,798",https://novel.munpia.com/357143
3040,선독점 마운드의 주인공이 되었다,윤준모,"쫓겨나다시피 트레이드 되던 날.
이철인에게 기적이 찾아왔다.","현대판타지,스포츠,천재,운동선수,먼치킨,야구","스포츠, 현대판타지",205 회,"1,097,286","24,422",https://novel.munpia.com/343322
3041,선독점 천재 귀환자의 힐링카페,호오르혜,"이세계에서 마왕을 쓰러뜨리고 돌아온 치유사 한도현.

그의 카페에는 무언가 특별한 것이 있다.","판타지,현대판타지,귀환,마법,천재,요리,힐링,요리사","현대판타지, 판타지",250 회,"1,038,815","39,021",https://novel.munpia.com/342717
3042,선독점 절대 실패하지 않는 아이돌의 기술,동울,"시청률 폭발, 오디션 프로그램 이후 쏟아진 악플에 포기했던 아이돌 인생을 다시 선택한다.
어차피 후회할 거면 하고 후회하자.",,"현대판타지, 판타지",441 회,"1,586,177","77,319",https://novel.munpia.com/288913
3043,선독점 고려에서 불꽃놀이를,TigerFish,"“제일 확실한 방법은 인공위성을 쏘아 올리는 거지.”

“조금 더 쉬운 방법은 없냐?”

“... 세계정복도 있지.”

“우리, 지금 무슨 게임에 들어와 있는 거예요?”","판타지,대체역사,생존,시스템,영지,착각,노력가,고려,세계사,한국사","대체역사, 판타지",260 회,"471,474","21,888",https://novel.munpia.com/336602
3044,선독점 귀환한 빌런이 참지 않음,글로틴,"이세계로 소환되어 박터지게 싸우다 귀환했다.
그런데 나보고 빌런이란다.
그래서 참지 않을란다.

300년 동안 싸움만 하다가 귀환한 사나이의 뜨거운 맛을 보여주마.","판타지,현대판타지,귀환,사이다,이능력,차원이동,능력자,먼치킨,빌런","판타지, 현대판타지",116 회,"934,484","20,480",https://novel.munpia.com/354697
3045,선독점 EX급 특성으로 신화급 헌터가 되었다,글국,"각성을 한 순간 눈앞에 메시지가 나타났다.
[퀘스트 발생!]
[옆에 있는 녀석의 머리통을 후리십시오!]
아주 특별한 메시지가.","판타지,현대판타지,퓨전,헌터","판타지, 퓨전",200 회,"954,665","20,100",https://novel.munpia.com/354906
3046,선독점 벼락 맞은 기사는 성공하고 싶다,날없는창,"어릴적 번개를 맞고 괴력과 지구의 지식을 얻은 시그.

지구의 지식으로 영지를 발전시키고 싶었지만, 자신을 믿지 않는 아버지와의 불화로 인해 가문을 떠나게 되는데.

“내가 맞았다는 걸 증명해보이겠어!”

시그는 성공하고 싶다.","기사,서양판타지","판타지, 퓨전",167 회,"901,554","27,914",https://novel.munpia.com/353002
3047,선독점 복싱천재가 격투기를 잘함,링컨ABC,"잘못된 트레이닝과 무리한 훈련으로 무너진 생활. 다시 한 번 기회가 주어졌다.

[정말 과거로 돌아간다면 바꿀 자신이 있나?]

백호는 과거로 돌아가 격투기에 도전한다.","현대판타지,스포츠,격투,회귀","현대판타지, 스포츠",239 회,"1,586,931","36,891",https://novel.munpia.com/342961
3048,선독점 미친 용병이 안 죽음,커피머신,"검을 휘두르는 건 그나마 일반적이다.
망령이 몸속으로 들어와 소란을 일으키고, 떨어진 돛대로 크라켄의 눈까지 찔렀다.
사막 위의 혈투도 모자라 독주로도 사람을 죽였다.","판타지,다크판타지,중세,망나니,오러",판타지,175 회,"256,700","7,293",https://novel.munpia.com/346417
3049,선독점 초월급 성자는 몰래 추앙받는다,크엉컹컹,모든 차원에서 탐내는 특별한 성자가 된 해솔의 이야기,"현대판타지,퓨전,이세계,집착,착각,힐링,구원,나혼자,신화","현대판타지, 퓨전",173 회,"469,418","16,002",https://novel.munpia.com/347360
3050,선독점 음공으로 차트 올킬!,연태량,"귀환한 32대 천마. 음악방송을 시작했다.

구독자들이 들고오는 막장 고민담!
어느새 들어와 음원을 요구하는 거물들!

[구독자1]: 제 친구가 제 여자친구와 썸을 타다 걸렸는데, 이젠 제 동생과 결혼하겠대요...
[8년차가수]: 천마님 곡을 제 앨범에 넣고 싶은데요.

작은 방송에서 차트 올킬이 시작된다.","천마,음악,BJ","현대판타지, 판타지",223 회,"2,089,469","58,421",https://novel.munpia.com/337542
3051,선독점 아포칼립스에서 집을 강화,이케요,"세상은 하루아침에 망했고,
나는 집을 강화한다.","현대판타지,퓨전,경영,시스템,아포칼립스,영지,군주,능력자,각성,포스트아포칼립스","현대판타지, 퓨전",173 회,"358,608","9,791",https://novel.munpia.com/349010
3052,선독점 전생 신윤복의 현대 미술학,연재형,마지막까지 그림을 그리며 죽었다. 그런데 눈 떠보니 조선이 아닌 새로운 세상이었다.,"현대판타지,드라마,천재,전생,환생,화가,노력가,능력자,각성,조선","현대판타지, 드라마",225 회,"702,354","18,720",https://novel.munpia.com/336870
3053,선독점 이번 생은 이단심문관,엠보돌,어쨌든 내 인생이라 진심인 편임,"판타지,퓨전,영지,이능력,이세계,힐링,종교인,총잡이,칼잡이","퓨전, 판타지",259 회,"1,524,117","51,310",https://novel.munpia.com/337678
3054,선독점 삼국지 : 조조의 아들을 죽이다,은수랑,조조가 아끼던 첫째 아들을 내가 이미 죽였다.,"대체역사,전쟁_밀리터리,복수,삼국지,전생,전쟁,회귀,무인,능력자,먼치킨","대체역사, 판타지",350 회,"920,084","32,419",https://novel.munpia.com/310212
3055,선독점 생존할수록 무한성장,점소이99,"두 번째 삶.
가늘고 길게 사는 게 목표다.
그런데 어느 날부터 주변 사람들이 사망 플래그를 세우기 시작했다.","판타지,퓨전",판타지,179 회,"1,976,809","50,292",https://novel.munpia.com/297170
3056,이계생존귀환계획(異界生存歸還計劃),이그니시스,"당신의 심장을 두근거리게 할 계획이 시작된다.
이그니시스 장편 판타지소설",퓨전,"판타지, 퓨전",150 회,"1,140",4,https://novel.munpia.com/377245
3057,선독점 전설의 투자재벌,휴화산,"갑자기 몰아친 불행으로 난 평범한 청년에서 가족의 생계를 책임지는 가장으로 변했다. 어쩔 수 없이 주식투자, 코인투자를 시작했다. 처음엔 잘나갔다. 불행이 끝나는 듯 보였다. 하지만 불행은 끝나지 않았고 난, 그리고 우리 가족은 쫄딱 망했다.
이생망. 동반자살까지 생각했다. 그때 기적이 일어났다. 화평하던 5년 전으로 회귀한 것이다.","현대판타지,가상화폐,경영,부동산,주식,회귀,사업가,투자가","현대판타지, 퓨전",178 회,"627,915","11,055",https://novel.munpia.com/349705
3058,선독점 회귀 후 메이저리거,예성,"명예퇴직과 함께 삶을 돌아봤다.
후회만 남는 인생이었다.
다시 돌아갈 수 있다면...
후회를 남기고 싶지 않았다.
그런데 정말 과거로 돌아왔다.
문제는 혼자가 아니었다.

레전드 플레이어들과 함께 돌아온 삶.
이번에는 후회를 남기지 않겠어.","현대판타지,스포츠,회귀,운동선수,고인물,먼치킨,야구","스포츠, 현대판타지",340 회,"2,059,029","46,083",https://novel.munpia.com/340876
3059,선독점 몽골 황가의 망나니,기신,"몽골제국 망나니 황제의 아들이 되었다.
문제는 이 황제가 등극 2년 뒤, 죽는다는 거다.","퓨전,대체역사,천재,전쟁,군주,망나니","대체역사, 퓨전",737 회,"2,848,333","91,798",https://novel.munpia.com/280427
3060,라이니시스 전기,이그니시스,"""전생에 사랑하는 여자를 자신의 죽음으로 인해 안타까이 떠나 보내야만 했던,
그리고 그녀를 잊지 못한 채로 환생한 인간의 영혼을 가진
레드 드래곤 라이니시스의 이야기.
레드 드래곤으로서의 본성을 숨겨두고 사랑했던 이를 잊지 못해
그리워하는 라이니시스의 인간적인 면모가 지금 이순간 당신의 눈앞에 나타날 것이다.""",퓨전,"판타지, 퓨전",340 회,"1,986",12,https://novel.munpia.com/376977
3061,빌런의 매니지먼트,범천,"재벌가 YT그룹의 이단아이자, 빌런이었던 '윤해결'.
아버지의 명으로 연예계에 발을 들이다.","현대판타지,재벌,연예계","판타지, 현대판타지",200 회,"2,199",0,https://novel.munpia.com/376396
3062,선독점 취사병이 새아빠를 숨김,펜도르,"＂충성! 이병 한성진입니다!＂
＂어 그래 앉아라.＂

그때까지만 해도 몰랐다.

＂특기가... 취사특기네? 요리하다 왔어?＂
＂그렇습니다. 조리학과 다녔습니다!＂

눈 앞에 있는 이 원사, 할배가.

＂그래 우리 부대 시설은 열악해 보여도, 다들 열심히 하니까. 잘 살아봐라.＂
＂여, 열심히 하겠습니다!＂

내 새아빠가 되리라고는.

""아... 부지?""","현대판타지,게임시스템,시스템,군인,상태창","현대판타지, 전쟁·밀리터리",200 회,"468,141","13,603",https://novel.munpia.com/342598
